INBR,Name,Name kurz,DS100,Kategorie
8002623,Haspelmoor,Haspelmoor,MHMR,6
8002625,Hassel (Saar),Hassel (Saar),SHSS,6
8002628,Hasselbrook,Hasselbrook,AHSB,3
8002630,Haßfurt,Haßfurt,NHT,4
8002632,Haßloch (Pfalz),Haßloch (Pfalz),RHLO,4
8002633,Haßmersheim,Haßmersheim,RHAS,7
8002634,Haste (Han),Haste (Han),HHAS,4
8002635,Hattenheim,Hattenheim,FHAT,6
8002637,Hattersheim (Main),Hattersheim (Main),FHAS,4
8002638,Hattert,Hattert,KHAT,6
8002639,Hattingen (Ruhr),Hattingen (Ruhr),EHAT,5
8002640,Hattingen (Ruhr) Mitte,Hattingen (Ruhr) Mitte,EHTM,6
8002641,Hattorf,Hattorf,HHTF,6
8002643,Hatzenport,Hatzenport,SHZ,6
8003774,Lübeck-St.Jürgen,Lübeck-St.Jürgen,ALSJ,6
8002649,Hauenstein (Pfalz),Hauenstein (Pfalz),SHAU,6
8002651,Haupeltshofen,Haupeltshofen,MHPH,7
8002655,Hauptstuhl,Hauptstuhl,SHPT,5
8000333,Hausach,Hausach,RHA,4
8011834,Hausen,Hausen,UHAU,7
8002664,Hausen (Schwab),Hausen (Schwab),MHNS,7
8002656,Hausen i Tal,Hausen i Tal,THAT,6
8002666,Hausen-Raitbach,Hausen-Raitbach,RHSN,6
8002501,Häuserhof,Häuserhof,FHHF,6
8002667,Hausham,Hausham,MHHM,6
8002670,Havixbeck,Havixbeck,EHBK,6
8002673,Hechingen,Hechingen,THCH,6
8002674,Hechthausen,Hechthausen,AHEN,6
8002677,Hedemünden,Hedemünden,FHED,5
8002678,Hedersdorf,Hedersdorf,NHED,7
8011838,Hedersleben-Wedderstedt,Hedersleben-Wedderstedt,LHEW,7
8002680,Hamm-Heessen,Hamm-Heessen,EHE,6
8080680,Hegermühle,Hegermühle,BHGM,6
8002682,Heggen,Heggen,EHEG,6
8002683,Hegne,Hegne,RHGN,6
8000155,Heide (Holst),Heide (Holst),AHI,3
8000156,Heidelberg Hbf,Heidelberg Hbf,RH,2
8002685,Heidelberg-Altstadt,Heidelberg-Altstadt,RHKA,4
8002686,Heidelberg-Kirchheim/Rohrbach,Heidelberg-Kirchheim/Rohrbach,RHKM,4
8002687,Heidelberg-Pfaffengrund/Wieblingen,Heidelberg-Pfaffengrund/Wieblingen,RHBP,4
8089112,Berlin Heidelberger Platz,Berlin Heidelberger Platz,BHEI,4
8010163,Heidenau,Heidenau,DHD,4
8011843,Heidenau Süd,Heidenau Süd,DHDS,5
8011844,Heidenau-Großsedlitz,Heidenau-Großsedlitz,DHDG,5
8002689,Heidenheim,Heidenheim,THD,4
8070005,Heidenheim Voithwerk,Heidenheim Voithwerk,THDV,7
8002690,Heidenheim-Mergelstetten,Heidenheim-Mergelstetten,THDM,6
8002691,Heidenheim-Schnaitheim,Heidenheim-Schnaitheim,THDS,6
8002692,Heidesheim (Rheinhess),Heidesheim (Rheinhess),FHEI,5
8002694,Heidkrug,Heidkrug,HHEI,6
8002695,Schortens-Heidmühle (Oldb),Schortens-Heidmühle (Oldb),HHDM,6
8002696,Heigenbrücken,Heigenbrücken,NHEI,5
8000157,Heilbronn Hbf,Heilbronn Hbf,TH,2
8002699,Heilbronn Sülmertor,Heilbronn Sülmertor,THST,6
8012392,Mücheln (Geiseltal) - Stadt,Mücheln (Geiseltal) - Stadt,LMCZ,7
8011848,Heiligengrabe,Heiligengrabe,WHEG,7
8011849,Heilbad Heiligenstadt,Heilbad Heiligenstadt,UHT,4
8002704,Heiligenstein (Pfalz),Heiligenstein (Pfalz),RHN,6
8002705,Heilsbronn,Heilsbronn,NHE,5
8002707,Heimbach (Nahe),Heimbach (Nahe),SHB,6
8002710,Heimenkirch,Heimenkirch,MHMK,6
8006749,Heimfeld,Heimfeld,AHFS,4
8002715,Heimstetten,Heimstetten,MHEM,5
8002716,Alheim-Heinebach,Alheim-Heinebach,FHEB,6
8002724,Heinzenhausen,Heinzenhausen,SHZH,7
8002727,Heitersheim,Heitersheim,RHE,5
8000158,Nidderau,Nidderau,FHWD,5
8011852,Heldrungen,Heldrungen,UHD,6
8011853,Helenesee,Helenesee,BHEL,7
8002733,Helmbrechts,Helmbrechts,NHB,7
8011855,Helmsdorf (b Pirna),Helmsdorf (b Pirna),DHLF,7
8000159,Helmstedt,Helmstedt,HHLM,4
8002737,Helpup,Helpup,EHEP,7
8002745,Hemmerde,Hemmerde,EHMD,6
8002746,Hemmersdorf (Saar),Hemmersdorf (Saar),SHEM,7
8000815,Hemmoor,Hemmoor,AHEM,6
8002748,Hemsbach,Hemsbach,RHCH,5
8002751,Henfenfeld,Henfenfeld,NHD,6
8002753,Hennef (Sieg),Hennef (Sieg),KHEN,4
8002754,Hennen,Hennen,EHNE,7
8013483,Hennigsdorf (b Berlin),Hennigsdorf (b Berlin),BHD,3
8002757,Heppenheim (Bergstr),Heppenheim (Bergstr),FHP,5
8000160,Herbertingen,Herbertingen,THT,5
8002760,Herbertingen Ort,Herbertingen Ort,THTO,7
8002761,Herbertshofen,Herbertshofen,MHEH,6
8002763,Herbolzheim (Breisgau),Herbolzheim (Breisgau),RHZ,5
8002764,Herbolzheim (Jagst),Herbolzheim (Jagst),THZ,6
8000161,Herborn (Dillkr),Herborn (Dillkr),FHRB,4
8002766,Herbrechtingen,Herbrechtingen,THC,6
8002768,Herchen,Herchen,KHEC,5
8002769,Herdecke,Herdecke,EHCK,6
8002770,Herdorf,Herdorf,EHF,6
8000162,Herford,Herford,EHFD,2
8000387,Hergatz,Hergatz,MHGZ,6
8002773,Hergershausen,Hergershausen,FHER,6
8011860,Heringen (Helme),Heringen (Helme),UHRH,6
8010166,Herlasgrün,Herlasgrün,DHN,6
8013548,Herleshausen,Herleshausen,UHER,6
8089105,Berlin Hermannstraße,Berlin Hermannstraße,BHER,4
8002776,Hermaringen,Hermaringen,THMA,6
8002122,Friedrichshafen Landratsamt,Friedrichshafen Landratsamt,TFLA,7
8011861,Hermsdorf (b Dresden),Hermsdorf (b Dresden),DHS,6
8011862,Hermsdorf-Klosterlausnitz,Hermsdorf-Klosterlausnitz,UHK,5
8000164,Herne,Herne,EHER,3
8002779,Herne-Börnig,Herne-Börnig,EHBO,6
8002782,Heroldsberg,Heroldsberg,NHER,6
8002784,Herrath,Herrath,KHER,6
8002785,Herrenberg,Herrenberg,THE,3
8011863,Herrensee,Herrensee,BHE,6
8002789,Herrlingen,Herrlingen,THL,6
8011864,Herrnburg,Herrnburg,WHB,6
8002792,Herrsching,Herrsching,MHI,5
8002793,Hersbruck (links Pegnitz),Hersbruck (links Pegnitz),NHL,6
8002794,Hersbruck (rechts Pegnitz),Hersbruck (rechts Pegnitz),NHR,4
8002797,Herten (Baden),Herten (Baden),RHRT,6
8000165,Hervest-Dorsten,Hervest-Dorsten,EHDT,6
8002798,Herxheim am Berg,Herxheim am Berg,RHXB,6
8011867,Herzberg (Elster),Herzberg (Elster),LHZW,6
8000166,Herzberg (Harz),Herzberg (Harz),HHB,5
8002800,Herzberg Schloß,Herzberg Schloß,HHBS,7
8002801,Herzebrock,Herzebrock,EHEZ,6
8002806,Herzogenrath,Herzogenrath,KHEZ,3
8000167,Hesepe,Hesepe,HHES,7
8002810,Hesseln,Hesseln,EHLN,7
8002812,Hessisch Oldendorf,Hessisch Oldendorf,HHSO,6
8002813,Höchst-Hetschbach,Höchst-Hetschbach,FHET,7
8011869,Hetschburg,Hetschburg,UHET,7
8002814,Hettenhausen,Hettenhausen,FHH,7
8010168,Hettstedt,Hettstedt,LHE,6
8002815,Oberzent-Hetzbach,Oberzent-Hetzbach,FHZ,6
8002817,Hetzerath,Hetzerath,SHR,5
8010169,Heudeber-Danstedt,Heudeber-Danstedt,LHR,7
8002820,Heufeld,Heufeld,MHEU,6
8002821,Heufeldmühle,Heufeldmühle,MHFM,6
8002826,Hilchenbach,Hilchenbach,EHIB,6
8002827,Hildbrandsgrün,Hildbrandsgrün,NHGN,7
8011871,Hildburghausen,Hildburghausen,UHN,6
8000388,Hilden,Hilden,KHI,4
8002828,Hilden Süd,Hilden Süd,KHIS,5
8000169,Hildesheim Hbf,Hildesheim,HHI,2
8002830,Hildesheim Ost,Hildesheim Ost,HHIO,6
8002835,Hillnhütten,Hillnhütten,EHIL,7
8002838,Hilpoltstein,Hilpoltstein,NHP,7
8002841,Münster-Hiltrup,Münster-Hiltrup,EHIT,4
8002843,Himmelpforten,Himmelpforten,AHPF,6
8002844,Himmelreich,Himmelreich,RHIM,5
8002845,Himmelstadt,Himmelstadt,NHIS,6
8002847,Hinterweidenthal,Hinterweidenthal,SHWP,6
8079147,Hinterweidenthal Ost,Hinterweidenthal Ost,SHW,6
8002848,Hinterzarten,Hinterzarten,RHIZ,5
8002852,Hirsau,Hirsau,THI,7
8002853,Hirschaid,Hirschaid,NHI,6
8011878,Hirschfelde,Hirschfelde,DHE,7
8002856,Hirschfelden,Hirschfelden,MHFN,7
8089065,Berlin-Hirschgarten,Berlin-Hirschgarten,BHI,5
8002857,Hirschhorn (Neckar),Hirschhorn (Neckar),RHO,4
8002858,Hirschhorn (Pfalz),Hirschhorn (Pfalz),SHIH,6
8002861,Boppard-Hirzenach,Boppard-Hirzenach,KHIR,6
8002864,Hittfeld,Hittfeld,AHIF,6
8002865,Hitzacker,Hitzacker,AHZ,7
8002559,Stellingen,Stellingen,ASTS,4
8002868,Hochdahl,Hochdahl,KHO,5
8002869,Hochdahl-Millrath,Hochdahl-Millrath,KHOM,5
8000389,Hochdorf (b Horb),Hochdorf (b Horb),THF,6
8002872,Hochheim (Main),Hochheim (Main),FHM,4
8002873,Hochkamp,Hochkamp,AHPS,4
8000390,Hochneukirch,Hochneukirch,KHOK,6
8002875,Hochspeyer,Hochspeyer,SHY,4
8002886,Altenstadt-Höchst,Altenstadt-Höchst,FHTN,6
8000172,Höchst (Odenw),Höchst (Odenw),FHT,6
8002888,Höchstädt (Donau),Höchstädt (Donau),MHDT,6
8002877,Maintal Ost,Maintal Ost,FHD,4
8002878,Hochstadt-Marktzeuln,Hochstadt-Marktzeuln,NHM,5
8002879,Hochstätten (Pfalz),Hochstätten (Pfalz),SHST,6
8002880,Hochstetten (Nahe),Hochstetten (Nahe),SHS,6
8002881,Hochwang,Hochwang,MHWG,7
8002883,Hockenheim,Hockenheim,RHK,4
8010170,Hockeroda,Hockeroda,UHR,7
8002884,Hodenhagen,Hodenhagen,HHOD,6
8002924,Hof Hbf,Hof Hbf,NHO,3
8002927,Hof-Neuhof,Hof-Neuhof,NHON,6
8002929,Hofeld,Hofeld,SHFD,6
8002930,Hofen (b Aalen),Hofen (b Aalen),THOF,6
8002931,Hoffenheim,Hoffenheim,RHFF,6
8002932,Hoffnungsthal,Hoffnungsthal,KHOF,6
8002933,Hofgeismar,Hofgeismar,FHFG,4
8002934,Hofheim (Ried),Hofheim (Ried),FHOR,6
8002935,Hofheim (Taunus),Hofheim (Taunus),FHF,3
8002892,Höfingen,Höfingen,THFG,5
8002939,Hohegrete,Hohegrete,KHOG,7
8080720,Hohen Neuendorf (b Berlin),Hohen Neuendorf (b Berlin),BHN,5
8080710,Hohen Neuendorf West,Hohen Neuendorf West,BHOW,6
8010171,Hosena,Hosena,BHC,5
8002940,Hohenbrunn,Hohenbrunn,MHOB,5
8002941,Krefeld-Hohenbudberg Chempark,Krefeld-Hohenbudberg Chempark,KHB,6
8011891,Hohenebra Ort,Hohenebra Ort,UHOO,7
8002944,Hoheneggelsen,Hoheneggelsen,HHEG,6
8002946,Hoheneichen,Hoheneichen,AHCH,4
8002894,Höhenkirchen-Siegertsbrunn,Höhenkirchen-Siegertsbrunn,MHSB,5
8011894,Hohenleipisch,Hohenleipisch,BHL,6
8011895,Hohenleuben,Hohenleuben,UHOL,6
8002953,Hohenlimburg,Hohenlimburg,EHOG,5
8002954,Hohenpeißenberg,Hohenpeißenberg,MHPG,7
8011900,Hohenroda,Hohenroda,LHRA,6
8002955,Hohenschäftlarn,Hohenschäftlarn,MHSL,6
8002956,Hohenstadt (Mittelfr),Hohenstadt (Mittelfr),NHOH,6
8011904,Hohenstein-Ernstthal,Hohenstein-Ernstthal,DHO,5
8011905,Hohenthurm,Hohenthurm,LHM,6
8002959,Hohenwestedt,Hohenwestedt,AHWT,6
8010172,Hohenwulsch,Hohenwulsch,LHWU,6
8089108,Berlin Hohenzollerndamm,Berlin Hohenzollerndamm,BHO,4
8002895,Höhmühlbach,Höhmühlbach,SHMB,7
8011908,Holdorf (Meckl),Holdorf (Meckl),WHOL,7
8002962,Holdorf (Oldb),Holdorf (Oldb),HHDF,7
8080450,Teltow Stadt,Teltow Stadt,BTLS,5
8002898,Höllenthal,Höllenthal,NHTL,7
8002899,Höllriegelskreuth,Höllriegelskreuth,MHRK,6
8002967,Holm-Seppensen,Holm-Seppensen,AHES,6
8002969,Holtensen / Linderte,Holtensen / Linderte,HHOL,6
8010173,Holthusen,Holthusen,WHO,6
8002972,Rosendahl-Holtwick,Rosendahl-Holtwick,EHW,7
8011910,Holzdorf (b Weimar),Holzdorf (b Weimar),UHF,7
8011909,Holzdorf (Elster),Holzdorf (Elster),LHZ,7
8011912,Holzhau,Holzhau,DHU,7
8002976,Holzhausen (Kr Siegen),Holzhausen (Kr Siegen),EHOZ,7
8011913,Leipzig-Holzhausen,Leipzig-Holzhausen,LHSN,7
8002978,Bad Holzhausen,Bad Holzhausen,HHZH,6
8002979,Holzheim (b Neuss),Holzheim (b Neuss),KHOZ,6
8002980,Holzkirchen,Holzkirchen,MHO,3
8000391,Holzminden,Holzminden,HHZM,5
8000392,Holzwickede,Holzwickede,EHZW,5
8000176,Homburg (Saar) Hbf,Homburg (Saar) Hbf,SHO,3
8002903,Wildeck-Hönebach,Wildeck-Hönebach,FHNB,6
8002988,Honrath,Honrath,KHOR,6
8011915,Hopfgarten (Kr Weimar),Hopfgarten (Kr Weimar),UHP,6
8011914,Hopfgarten (Sachs),Hopfgarten (Sachs),LHGT,6
8002992,Hoppecke,Hoppecke,EHOP,7
8080750,Hoppegarten (Mark),Hoppegarten (Mark),BHPG,4
8002994,Hoppingen,Hoppingen,MHOP,7
8002995,Hoppstädten (Nahe),Hoppstädten (Nahe),SHPS,6
8000177,Horb,Horb,THB,3
8010174,Horka,Horka,BHOR,6
8002912,Hörlkofen,Hörlkofen,MHLK,6
8003000,Horn-Bad Meinberg,Horn-Bad Meinbg.,EHBM,6
8003001,Hornberg,Hornberg,RHBG,5
8003002,Horneburg,Horneburg,AHOG,5
8010176,Hornstorf,Hornstorf,WHOR,7
8000178,Horrem,Horrem,KHR,3
8013547,Hörschel,Hörschel,UHL,6
8002915,Hörstel,Hörstel,HHTL,5
8002916,Hörstmar (Lippe),Hörstmar (Lippe),EHOM,7
8002918,Hösbach,Hösbach,NHOE,6
8002919,Hösel,Hösel,EHOS,5
8002920,Hövelhof,Hövelhof,EHOV,6
8002921,Hövelriege,Hövelriege,EHVR,6
8002923,Höxter Rathaus,Höxter Rathaus,HHXR,6
8010177,Hoyerswerda,Hoyerswerda,BHW,5
8011922,Hoyerswerda-Neustadt,Hoyerswerda-Neustadt,BHWN,7
8003008,Hoykenkamp,Hoykenkamp,HHOY,6
8003010,Hubacker,Hubacker,RHAR,7
8011923,Hubertushöhe,Hubertushöhe,BHUB,6
8011924,Huckstorf,Huckstorf,WHU,6
8000522,Hude,Hude,HHUD,4
8003024,Huglfing,Huglfing,MHUG,6
8003025,Hugstetten,Hugstetten,RHU,6
8003022,Hulb,Hulb,THUB,5
8089018,Berlin Humboldthain,Berlin Humboldthain,BHUM,4
8003015,Hofgeismar-Hümme,Hofgeismar-Hümme,FHMM,5
8011928,Hundsgrün,Hundsgrün,DHUN,6
8003016,Hünfeld,Hünfeld,FHUE,5
8000400,Hungen,Hungen,FHUG,6
8003030,Huntlosen,Huntlosen,HHUL,6
8000181,Husum,Husum,AHM,3
8011925,Hüttengrund,Hüttengrund,UHUE,7
8003033,Huttenheim,Huttenheim,RHTT,6
8003018,Siegen-Geisweid,Siegen-Geisweid,EHTG,6
8003021,Hüttingen,Hüttingen,SHT,7
8003035,Ibach,Ibach,RIB,7
8003036,Ibbenbüren,Ibbenbüren,HI,4
8003038,Ichenhausen,Ichenhausen,MIHN,6
8003039,Icking,Icking,MIC,6
8003040,Idar-Oberstein,Idar-Oberstein,SIDO,4
8003041,Idstein (Taunus),Idstein (Taunus),FIST,5
8003042,Igel,Igel,SIG,6
8003044,Igensdorf,Igensdorf,NIDF,6
8003052,Ihringen,Ihringen,RIR,6
8003053,Fuldatal-Ihringshausen,Fuldatal-Ihringshausen,FIH,6
8011929,Ilberstedt,Ilberstedt,LIB,6
8003057,Illertissen,Illertissen,MILT,5
8003058,Illesheim,Illesheim,NILL,6
8003059,Illingen (Saar),Illingen (Saar),SILG,6
8003060,Illingen (Württ),Illingen (Württ),TIL,5
8010178,Ilmenau,Ilmenau,UI,6
8011935,Ilmenau-Pörlitzer Höhe,Ilmenau-Pörlitzer Höhe,UIP,7
8011932,Ilmenau-Roda,Ilmenau-Roda,UIR,7
8011933,Ilsenburg,Ilsenburg,LIG,6
8011934,Immelborn,Immelborn,UIM,6
8000182,Immendingen,Immendingen,RIM,4
8003062,Immenhausen (Hess),Immenhausen (Hess),FIM,5
8003063,Immenreuth,Immenreuth,NIM,6
8003064,Immensen-Arpke,Immensen-Arpke,HIMS,6
8003065,Immenstadt,Immenstadt,MIMS,4
8003070,Imsweiler,Imsweiler,SIM,6
8003072,Indersdorf,Indersdorf,MIDR,6
8003073,Ingelbach,Ingelbach,KING,7
8003075,Ingelheim,Ingelheim,FIL,4
8000183,Ingolstadt Hbf,Ingolstadt Hbf,MIH,2
8003076,Ingolstadt Nord,Ingolstadt Nord,MIN,3
8003078,Aukrug,Aukrug,AAU,7
8003079,Inningen,Inningen,MINI,6
8089106,Berlin Innsbrucker Platz,Berlin Innsbrucker Platz,BIP,4
8003080,Insheim,Insheim,RIN,6
8003081,Iphofen,Iphofen,NI,6
8003083,Ipsheim,Ipsheim,NIP,6
8011937,Irfersgrün,Irfersgrün,DIR,7
8003086,Irrenlohe,Irrenlohe,NIR,6
8003088,Iserbrook,Iserbrook,AIS,6
8000186,Iserlohn,Iserlohn,EIL,6
8003090,Iserlohnerheide,Iserlohnerheide,EILH,6
8003091,Isernhagen,Isernhagen,HIHG,6
8003092,Ismaning,Ismaning,MIS,4
8003096,Isselhorst-Avenwedde,Isselhorst-Avenwedde,EIAV,6
8003098,Istein,Istein,RIT,6
8003100,Ittling,Ittling,NIL,7
8003101,Ittlingen,Ittlingen,RITL,6
8003102,Itzehoe,Itzehoe,AIZ,3
8003104,Bad Münstereifel-Iversheim,Bad Münstereifel-Iversheim,KIV,6
8011940,Jacobsdorf (Mark),Jacobsdorf (Mark),BJF,6
8001984,Filderstadt,Filderstadt,TFIL,5
8003108,Jägersfreude,Jägersfreude,SJF,6
8003111,Jagstzell,Jagstzell,TJZ,6
8005702,Steinhagen Bielefelder Straße,Steinhagen Bielefelder Straße,ESBS,6
8089019,Berlin Jannowitzbrücke,Berlin Jannowitzbrücke,BJB,4
8011944,Jänschwalde,Jänschwalde,BJW,6
8011945,Jänschwalde Ost,Jänschwalde Ost,BJWO,6
8003115,Jarrenwisch,Jarrenwisch,AJHH,7
8011951,Jasnitz,Jasnitz,WJAS,6
8010179,Jatznick,Jatznick,WJK,6
8011946,Jävenitz,Jävenitz,LJV,6
8011952,Jeber-Bergfrieden,Jeber-Bergfrieden,LJEB,6
8011953,Jeeser,Jeeser,WJER,6
8011956,Jena Paradies,Jena Paradies,UJP,3
8011058,Jena Saalbf,Jena Saalbf,UJS,6
8011957,Jena West,Jena West,UJW,3
8011958,Jena-Zwätzen,Jena-Zwätzen,UJZ,6
8011959,Jesewitz (b Leipzig),Jesewitz (b Leipzig),LJES,6
8011960,Jessen (Elster),Jessen (Elster),LJN,6
8011961,Jeßnitz (Anh),Jeßnitz (Anh),LJZ,6
8003123,Jettingen,Jettingen,MJET,6
8003124,Jever,Jever,HJ,7
8011962,Joachimsthal,Joachimsthal,WJT,6
8011963,Jocketa,Jocketa,DJA,6
8003125,Jockgrim Bf,Jockgrim Bf,RJO,6
8003129,Jossa,Jossa,NJS,5
8011966,Jößnitz,Jößnitz,DJZ,6
8000334,Jübek,Jübek,AJ,6
8003130,Jüchen,Jüchen,KJUC,6
8003131,Rodgau-Jügesheim,Rodgau-Jügesheim,FJUE,5
8011167,Berlin Jungfernheide,Berlin Jungfernheide,BJUF,4
8003137,Jungfernstieg,Jungfernstieg,AJUS,4
8003135,Jünkerath,Jünkerath,KJU,5
8010182,Jüterbog,Jüterbog,BJUE,4
8011968,Altes Lager,Altes Lager,BJA,7
8011981,Kablow,Kablow,BKAB,7
8003143,Kahl (Main),Kahl (Main),FKLM,4
8011985,Kahla (Thür),Kahla (Thür),UKA,6
8003144,Oberzent-Kailbach,Oberzent-Kailbach,FKAI,6
8000189,Kaiserslautern Hbf,Kaiserslautern Hbf,SKL,2
8003150,Kaiserslautern Pfaffwerk,Kaiserslautern Pfaffwerk,SKLP,7
8003151,Kaiserslautern West,Kaiserslautern West,SKLW,6
8003154,Kalchreuth,Kalchreuth,NKAL,6
8000190,Kaldenkirchen,Kaldenkirchen,KKAK,5
8003158,Kall,Kall,KKAL,5
8003160,Hürth-Kalscheuren,Hürth-Kalscheuren,KKAS,4
8003165,Langenhagen - Kaltenweide,Langenhagen - Kaltenweide,HKAW,5
8003166,Kalthof (Kr Iserlohn),Kalthof (Kr Iserlohn),EKAL,6
8003168,Kamen,Kamen,EKAM,4
8003169,Kamen-Methler,Kamen-Methler,EKME,5
8011988,Kamenz (Sachs),Kamenz (Sachs),DKA,6
8011983,Kämmereiforst,Kämmereiforst,LKF,6
8003170,Kamp-Bornhofen,Kamp-Bornhofen,FKMP,6
8003172,Kandel,Kandel,RKD,5
8003173,Kanzem,Kanzem,SKAZ,6
8003174,Kapellen-Wevelinghoven,Kapellen-Wevelinghoven,KKAW,6
8003181,Karlsdorf,Karlsdorf,RKF,6
8000191,Karlsruhe Hbf,Karlsruhe Hbf,RK,1
8003183,Karlsruhe West,Karlsruhe West,RKW,6
8003184,Karlsruhe-Durlach,Karlsruhe-Durlach,RKDU,3
8003185,Karlsruhe-Hagsfeld,Karlsruhe-Hagsfeld,RKHA,5
8003186,Karlsruhe-Knielingen,Karlsruhe-Knielingen,RKIN,5
8003187,Karlsruhe-Mühlburg,Karlsruhe-Mühlburg,RKMG,6
8010186,Leipzig Karlsruher Straße,Leipzig Karlsruher Straße,LKRS,6
8003189,Karlstadt (Main),Karlstadt (Main),NKA,4
8011993,Karsdorf,Karsdorf,UKF,7
8011994,Karstädt,Karstädt,WKT,6
8000402,Karthaus,Karthaus,SKU,5
8000193,Kassel Hbf,Kassel Hbf,FK,2
8003196,Kassel-Harleshausen,Kassel-Harleshausen,FKH,5
8003199,Kassel-Oberzwehren,Kassel-Oberzwehren,FKOZ,6
8003200,Kassel-Wilhelmshöhe,Kassel-Wilhelmshöhe,FKW,2
8003207,Katharinenheerd,Katharinenheerd,AKAD,7
8003208,Kating,Kating,AKTO,7
8003209,Katlenburg,Katlenburg,HKAT,6
8003211,Kattenes,Kattenes,SKTS,6
8003212,Kattenvenne,Kattenvenne,EKV,6
8003213,Katzenfurt,Katzenfurt,FKFT,6
8003214,Katzwang,Katzwang,NKG,6
8003215,Katzweiler,Katzweiler,SKW,7
8003216,Kaub,Kaub,FKAU,5
8000194,Kaufbeuren,Kaufbeuren,MKFB,4
8000195,Kaufering,Kaufering,MKFG,4
8012000,Kaulsdorf (Saale),Kaulsdorf (Saale),UKL,6
8012002,Kavelstorf,Kavelstorf,WKV,7
8003218,Kehl,Kehl,RKL,4
8003220,Kehlen,Kehlen,TKEH,6
8003222,Keitum,Keitum,AKI,4
8003227,Kellmünz,Kellmünz,MKMZ,5
8003228,Kelsterbach,Kelsterbach,FKCH,5
8003229,Kemnath-Neustadt,Kemnath-Neustadt,NKNN,6
8000409,Kempen (Niederrhein),Kempen (Niederrhein),KKEM,6
8000197,Kempten (Allgäu) Hbf,Kempten (Allgäu) Hbf,MKP,3
8003230,Kempten (Allgäu) Ost,Kempten (Allgäu) Ost,MKPO,6
8003232,Kennelgarten,Kennelgarten,SKEN,6
8003233,Kenzingen,Kenzingen,RKN,5
8003235,Kerkerbach,Kerkerbach,FKB,6
8012006,Kerkwitz,Kerkwitz,BKE,6
8003238,Kersbach,Kersbach,NKCH,6
8003241,Kestert,Kestert,FKES,6
8000198,Kettwig,Kettwig,EKG,4
8003245,Kettwig Stausee,Kettwig Stausee,EKGS,6
8003247,Kevelaer,Kevelaer,KKEV,5
8003248,Kiebingen,Kiebingen,TKBI,6
8012007,Kiebitzhöhe,Kiebitzhöhe,UKIE,7
8003249,Kiefersfelden,Kiefersfelden,MKI,4
8000199,Kiel Hbf,Kiel Hbf,AK,2
8003252,Brühl-Kierberg,Brühl-Kierberg,KKIE,5
8001081,Bonn Helmholtzstraße,Bonn Helmholtzstraße,KBHH,6
8003255,Schöneck-Kilianstädten,Schöneck-Kilianstädten,FKIL,6
8003257,Kindsbach,Kindsbach,SKIB,6
8003262,Kirch Göns,Kirch Göns,FKGS,5
8012009,Kirch Jesar,Kirch Jesar,WKJ,7
8003266,Kirchberg (Murr),Kirchberg (Murr),TKIM,6
8003267,Kirchdorf (Deister),Kirchdorf (Deister),HKDF,6
8003268,Kirchehrenbach,Kirchehrenbach,NKIR,7
8000427,Kirchen,Kirchen,EKIR,5
8000201,Kirchenlaibach,Kirchenlaibach,NKL,4
8003270,Kirchenlamitz Ost,Kirchenlamitz Ost,NKO,7
8003272,Kirchentellinsfurt,Kirchentellinsfurt,TKI,5
8000435,Kirchhain (Bz Kassel),Kirchhain (Bz Kassel),FKIH,4
8003278,Kirchheim (Neckar),Kirchheim (Neckar),TKM,5
8003280,Kirchheim (Teck),Kirchheim (Teck),TKT,4
8003283,Kirchheim (Teck) Süd,Kirchheim (Teck) Süd,TKTS,6
8003282,Kirchheim (Teck)-Ötlingen,Kirchheim (Teck)-Ötlingen,TKTO,5
8003284,Kirchheim (Unterfr),Kirchheim (Unterfr),TKU,6
8003285,Kirchheim (Weinstr),Kirchheim (Weinstr),RKH,6
8003286,Kirchhorsten,Kirchhorsten,HKHN,6
8003287,Kirchhundem,Kirchhundem,EKHU,6
8003288,Kirchlengern,Kirchlengern,HKLG,5
8012011,Kirchmöser,Kirchmöser,LKIM,6
8012012,Kirchscheidungen,Kirchscheidungen,UKI,7
8003290,Kirchseeon,Kirchseeon,MKO,4
8003292,Kirchweyhe,Kirchweyhe,HKI,4
8003293,Kirchzarten,Kirchzarten,RKZ,5
8003294,Kirkel,Kirkel,SKI,6
8003295,Kirn,Kirn,SKR,5
8003298,Kirnsulzbach,Kirnsulzbach,SKRS,6
8003299,Kissing,Kissing,MKIS,4
8000203,Kißlegg,Kißlegg,TKG,5
8000479,Kitzingen,Kitzingen,NKN,5
8012014,Kläden (Kr Stendal),Kläden (Kr Stendal),LKD,7
8003302,Klais,Klais,MKLA,6
8003303,Klanxbüll,Klanxbüll,AKX,5
8012016,Klasdorf Glashütte,Klasdorf Glashütte,BKDF,6
8003309,Klecken,Klecken,AKC,6
8003311,Hanau Klein Auheim,Hanau Klein Auheim,FKAH,6
8012021,Klein Bünzow,Klein Bünzow,WKB,7
8003312,Klein Flottbek,Klein Flottbek,AFB,4
8003313,Klein Gerau,Klein Gerau,FKGE,6
8003314,Kleinostheim,Kleinostheim,FKO,5
8003315,Groß Umstadt-Klein Umstadt,Groß Umstadt-Klein Umstadt,FKLU,6
8003316,Klein Winternheim-Ober Olm,Klein Winternheim-Ober Olm,FKWO,6
